AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,RepeatOffender,GangID,Phone
1404,926,Aryan Arya,28,2,A2,False,,+917247804366
1405,831,Charan Yogi,28,2,A5,False,,+918881057825
1406,449,Saksham Saini,56,2,A2,False,,5179485205
1407,524,Lucky Hans,44,2,A4,False,,03367950365
1408,657,Urvi Sama,69,1,A4,False,,+917846650805
1409,326,Ekansh Bhatt,60,2,A1,False,,+919911818817
1410,286,Qabil Tandon,63,2,A1,False,,+913936463154
1411,932,Sathvik Choudhury,61,2,A2,True,GANG-833,+919010763763
1412,268,Karan Chaudhari,55,2,A5,False,,+919879913733
1413,318,Tripti Sankaran,68,1,A5,False,,4832158373
1414,487,Samuel Ghosh,65,1,A2,True,GANG-292,09601234842
1415,383,Peter Thakur,51,2,A5,False,,+919723773783
1416,157,Peter Varma,49,1,A2,False,,2660482642
1417,87,Anika Sarma,64,2,A5,False,,0450543833
1418,930,Teerth Loyal,23,1,A2,False,,+910569272913
1419,554,Chakradev Raj,30,1,A5,False,,09786525886
1420,780,Joshua Chakraborty,69,1,A4,True,GANG-270,+914347953923
1421,572,Harinakshi Krishnan,30,2,A2,False,,7021251170
1422,61,Hredhaan Chadha,34,1,A4,True,GANG-244,+915533479562
1423,934,Jagvi Parikh,40,2,A3,False,,01129622374
1424,298,Zansi Balakrishnan,48,2,A2,False,,00445220516
1425,138,Radhika D’Alia,36,1,A3,False,,4863591352
1426,441,Aadi Deol,55,2,A5,True,GANG-535,+919688717129
1427,618,Pallavi Gade,47,2,A2,False,,4076539541
1428,687,Sneha Chatterjee,60,1,A2,True,GANG-229,08739614002
1429,678,Logan Mani,56,1,A1,False,,+910905630239
1430,577,Harini Anand,42,2,A3,False,,+911848209981
1431,502,Rachana Raval,52,2,A1,False,,+912880291422
1432,617,Ijaya Goswami,64,2,A4,False,,4385210685
1433,370,Abha Vyas,63,1,A3,False,,5534787966
1434,44,Janaki Sawhney,28,1,A2,True,GANG-520,+911674701674
1435,222,David Uppal,30,2,A1,False,,+915956803065
1436,991,Kritika Saran,41,1,A1,False,,+912857202265
1437,417,Alka Tripathi,67,1,A1,True,GANG-155,6763458151
1438,873,Ojasvi Sawhney,26,2,A5,False,,6369099063
1439,932,Falak Palla,42,2,A2,False,,03733332734
1440,653,Mahika Bora,48,1,A1,False,,09520749591
1441,499,Megha Viswanathan,59,2,A1,False,,09029651758
1442,761,Teerth Butala,63,2,A1,False,,00311203007
1443,857,Orinder Rajagopal,54,2,A3,False,,03818753706
1444,834,Alka Kalita,43,1,A5,False,,+917653063828
1445,722,Vihaan Saini,62,2,A2,False,,03398555977
1446,781,Upma Sampath,33,2,A4,False,,+914233543025
1447,164,Geetika Gopal,19,2,A2,False,,05846017811
1448,854,Gaurika Basak,41,2,A1,False,,2477091047
1449,22,Neel Varma,21,2,A3,True,GANG-941,1222084271
1450,832,Advika Uppal,22,1,A1,True,GANG-558,8766804547
1451,213,Keya Toor,60,2,A2,False,,+916213507220
1452,352,Chaman Sathe,25,1,A2,False,,+913114717217
1453,201,Gopal Pradhan,24,2,A4,False,,+914089335983
1454,920,Michael Sunder,52,1,A1,False,,3845753603
1455,659,Yashasvi Char,23,2,A1,False,,06261791548
1456,915,Charvi Ghosh,42,1,A1,False,,+911705651870
1457,734,Niharika Ahuja,51,1,A1,False,,6501302770
1458,885,Hritik Nori,56,1,A3,False,,+919947511658
1459,722,Agastya Jani,66,2,A2,False,,+919194061188
1460,662,Aarna Comar,52,2,A5,False,,+916851376436
1461,312,Suhani Wason,56,2,A5,False,,+917646575773
1462,844,Jatin Tella,46,2,A4,False,,+917991536892
1463,568,Wyatt Wason,37,2,A2,True,GANG-312,8231919157
1464,147,Hemangini Konda,45,2,A4,False,,0239507505
1465,68,Ria Chaudhari,69,2,A5,False,,+910826950109
1466,86,Gagan Master,24,1,A2,False,,04589719924
1467,307,Thomas Basu,42,2,A4,False,,7456251477
1468,728,Vincent Hayer,19,2,A3,False,,+914199716846
1469,47,Vritti Bedi,61,1,A2,False,,09010205542
1470,495,Zayyan Wason,30,2,A1,True,GANG-876,+913185189204
1471,961,Girindra Dash,68,2,A2,False,,+918987649530
1472,650,Baljiwan Pandya,23,1,A5,False,,08437206892
1473,638,Reva Chhabra,29,2,A5,False,,09082955105
1474,131,Daksha Jaggi,47,2,A3,False,,6011969635
1475,896,Chasmum Bhalla,45,1,A1,False,,+917324922156
1476,671,Vasatika Pant,57,2,A1,True,GANG-528,9537390149
1477,677,Anya Bhatt,47,2,A1,False,,+911043733398
1478,514,Zashil Saxena,50,2,A5,False,,+919938550911
1479,271,Bahadurjit Vyas,19,2,A2,False,,+915011506906
1480,647,Waida More,51,2,A4,False,,1385280479
1481,30,Jacob Mishra,55,2,A1,False,,+919649230320
1482,623,Yadavi Mital,22,1,A1,False,,05342724483
1483,498,Chandresh Mukhopadhyay,55,2,A1,False,,+912033308734
1484,159,Christopher Bath,51,1,A3,False,,05547659030
1485,848,Kai Seshadri,66,2,A5,False,,03532481177
1486,738,Nathaniel Pathak,62,1,A4,False,,9541158417
1487,345,Shravya Cherian,52,2,A4,True,GANG-229,02784303710
1488,64,Chakradhar Balasubramanian,32,1,A2,False,,09035177866
1489,875,Nirja Nadkarni,65,2,A5,True,GANG-342,1758972892
1490,914,Shivansh Sinha,45,2,A1,False,,+912343833564
1491,301,Nitara Doshi,37,2,A3,True,GANG-812,1633457377
1492,201,Ijaya Sant,56,2,A2,False,,2809350594
1493,770,Harinakshi Swaminathan,38,1,A3,False,,+914371053314
1494,723,Vedhika Mishra,69,1,A3,True,GANG-545,7105471437
1495,33,Jack Narayanan,43,2,A2,False,,+919063185954
1496,812,Abeer Sridhar,18,1,A3,False,,08730618561
1497,457,Damyanti Sur,59,2,A5,False,,6695683323
1498,988,Upadhriti Chana,65,1,A4,False,,09573356267
1499,136,Bachittar Zacharia,30,2,A2,False,,7599115090
1500,797,Chanakya Deo,69,2,A4,False,,1978724715
